서울특별시,중구,한식,왕비집 시청무교점,서울특별시 중구 무교로 19 2층,2,한우 육회(150g),29000,29000
서울특별시,중구,미용업,고은미용실,서울특별시 중구 충무로 14-1 (충무로3가) 1층,1,커트,12000,12000
서울특별시,중구,미용업,고은미용실,서울특별시 중구 충무로 14-1 (충무로3가) 1층,2,파마,40000,40000
서울특별시,중구,한식,대박물갈비,서울특별시 중구 퇴계로4길 7 (남창동) 1층,1,제육볶음,9000,9000
서울특별시,중구,한식,대박물갈비,서울특별시 중구 퇴계로4길 7 (남창동) 1층,2,돼지불고기,9000,9000
서울특별시,중구,기타비요식업,로이필라테스,서울특별시 중구 퇴계로 461 (황학동) 1501호,1,필라테스 개인레슨 10회,660000,660000
서울특별시,중구,한식,산과들그리고바다,서울특별시 중구 을지로14길 22 (을지로3가) 1층,1,모듬돌솥비빔밥,10000,10000
서울특별시,중구,한식,이모분식,서울특별시 중구 충무로 43-2 (초동) 1층,1,김밥,4000,4000
서울특별시,중구,한식,이모분식,서울특별시 중구 충무로 43-2 (초동) 1층,2,라면,4500,4500
서울특별시,중구,한식,이모분식,서울특별시 중구 충무로 43-2 (초동) 1층,3,제육덮밥,8500,8500
서울특별시,중구,기타요식업,콩다방,서울특별시 중구 마른내로 50 (인현동1가) 1층,1,아메리카노,1800,1800
서울특별시,중구,기타요식업,콩다방,서울특별시 중구 마른내로 50 (인현동1가) 1층,2,카페라떼,2900,2900
서울특별시,중구,중식,공화춘,"서울특별시 중구 청파로 457-1, 2층",1,짜장면,7000,7000
서울특별시,중구,중식,공화춘,"서울특별시 중구 청파로 457-1, 2층",2,짬뽕,8000,8000
서울특별시,중구,기타요식업,바재커피,서울특별시 중구 남대문시장8길 25,1,아메리카노(힛),2000,2000
서울특별시,중구,기타요식업,바재커피,서울특별시 중구 남대문시장8길 25,2,아메리카노(아이스),2500,2500
서울특별시,중구,기타요식업,바재커피,서울특별시 중구 남대문시장8길 25,3,카페라떼(핫),3000,3000
